run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_class,predicted_class,classification_confidence,similarity_margin,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,physiological_features,42,True,classification,0,3,0.911509,0.0047900677,0.9067189,0.8894571,0.8955486,0.911509
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,physiological_features,42,True,classification,0,0,0.9313827,0.019647002,0.9313827,0.877696,0.90585124,0.9117357
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,physiological_features,42,True,classification,0,2,0.9174211,0.0009236932,0.9164974,0.8982304,0.9174211,0.91593695
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,physiological_features,42,True,classification,1,1,0.92476827,0.0005573034,0.91069216,0.92476827,0.92164177,0.92421097
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,physiological_features,42,True,classification,1,2,0.9204717,0.009059429,0.9102599,0.89144254,0.9204717,0.9114123
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,physiological_features,42,True,classification,1,3,0.91764444,0.0011073351,0.9165371,0.8980482,0.91516733,0.91764444
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,physiological_features,42,True,classification,2,0,0.9028596,0.02469331,0.9028596,0.8516195,0.8781663,0.87756264
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,physiological_features,42,True,classification,2,0,0.9252096,0.0065618157,0.9252096,0.877668,0.91864777,0.90942645
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,physiological_features,42,True,classification,2,3,0.91356945,0.0041042566,0.9047147,0.8919227,0.9094652,0.91356945
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,physiological_features,42,True,classification,3,3,0.9138215,0.0021411777,0.90926164,0.91131294,0.91168034,0.9138215
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,physiological_features,42,True,classification,3,2,0.9312076,0.012111545,0.91909605,0.8942034,0.9312076,0.9128812
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,physiological_features,42,True,classification,3,3,0.900407,0.004104197,0.89427936,0.88745284,0.8963028,0.900407
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,physiological_features,42,True,classification,0,1,0.93032897,0.0050303936,0.9137891,0.93032897,0.9252986,0.9181034
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,physiological_features,42,True,classification,0,2,0.9228699,0.00011861324,0.91368663,0.9058606,0.9228699,0.9227513
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,physiological_features,42,True,classification,0,0,0.8835739,0.004732311,0.8835739,0.84348625,0.8788416,0.8646975
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,physiological_features,42,True,classification,1,2,0.9125039,0.0048974156,0.9076065,0.90030855,0.9125039,0.89552456
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,physiological_features,42,True,classification,1,2,0.9108812,0.008376479,0.90250474,0.8921918,0.9108812,0.8879094
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,physiological_features,42,True,classification,1,0,0.9147094,0.0012913942,0.9147094,0.86885506,0.913418,0.8987656
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,physiological_features,42,True,classification,2,2,0.93198615,0.017660677,0.9143255,0.8860474,0.93198615,0.906627
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,physiological_features,42,True,classification,2,2,0.902636,0.010465682,0.8921703,0.8674395,0.902636,0.8724837
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,physiological_features,42,True,classification,2,2,0.93901443,0.0039848685,0.92152494,0.9236145,0.93901443,0.93502957
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,physiological_features,42,True,classification,3,2,0.9362673,0.012638509,0.9066611,0.91232425,0.9362673,0.9236288
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,physiological_features,42,True,classification,3,2,0.93436325,0.0077850223,0.9189637,0.9162791,0.93436325,0.9265782
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,physiological_features,42,True,classification,3,2,0.90541077,0.023048341,0.8823624,0.8592418,0.90541077,0.8790381
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,physiological_features,42,True,classification,0,2,0.9204211,0.0076058507,0.9128153,0.9017853,0.9204211,0.8970553
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,physiological_features,42,True,classification,0,2,0.9017106,0.00040888786,0.8955748,0.8848309,0.9017106,0.90130174
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,physiological_features,42,True,classification,0,2,0.91256714,0.0025056005,0.9009643,0.8873313,0.91256714,0.91006154
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,physiological_features,42,True,classification,1,0,0.91709393,0.006361246,0.91709393,0.89546424,0.9107327,0.8932033
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,physiological_features,42,True,classification,1,2,0.8955358,0.008324444,0.8872114,0.88441867,0.8955358,0.88444674
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,physiological_features,42,True,classification,1,2,0.9153989,0.0019738078,0.9134251,0.88769037,0.9153989,0.9118792
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,physiological_features,42,True,classification,2,2,0.92144394,0.00038564205,0.9210583,0.8950793,0.92144394,0.9129909
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,physiological_features,42,True,classification,2,0,0.9147338,0.0064208508,0.9147338,0.89805883,0.908313,0.90043604
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,physiological_features,42,True,classification,2,0,0.88534695,0.0005607009,0.88534695,0.8834641,0.88478625,0.87815857
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,physiological_features,42,True,classification,3,2,0.9305704,0.01253891,0.9134758,0.91376406,0.9305704,0.9180315
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,physiological_features,42,True,classification,3,2,0.922561,0.000754714,0.9218063,0.8993778,0.922561,0.91275173
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,physiological_features,42,True,classification,3,2,0.9000471,0.0004426241,0.889897,0.88722533,0.9000471,0.8996045
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,physiological_features,42,True,classification,0,2,0.9064026,0.012906849,0.89349574,0.8835459,0.9064026,0.8808872
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,physiological_features,42,True,classification,0,0,0.83781236,0.016044319,0.83781236,0.80416566,0.82176805,0.8179502
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,physiological_features,42,True,classification,0,3,0.8967217,0.0006775856,0.8773833,0.87579894,0.89604414,0.8967217
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,physiological_features,42,True,classification,1,0,0.875147,0.010691464,0.875147,0.83130157,0.8644555,0.8608445
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,physiological_features,42,True,classification,1,0,0.9065995,0.008058131,0.9065995,0.87288064,0.8985414,0.8979291
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,physiological_features,42,True,classification,1,2,0.885804,0.00073856115,0.88506544,0.86609346,0.885804,0.8787491
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,physiological_features,42,True,classification,2,0,0.8836666,0.010661185,0.8836666,0.85933876,0.8730054,0.8724306
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,physiological_features,42,True,classification,2,0,0.8882326,0.021897376,0.8882326,0.8512933,0.8663352,0.84928304
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,physiological_features,42,True,classification,2,2,0.87476134,0.026316643,0.8484447,0.8392879,0.87476134,0.834106
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,physiological_features,42,True,classification,3,0,0.90320843,0.0014021397,0.90320843,0.89077765,0.9018063,0.8951746
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,physiological_features,42,True,classification,3,0,0.9007169,0.024975896,0.9007169,0.86016756,0.875741,0.87524486
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,physiological_features,42,True,classification,3,0,0.9090658,0.004256904,0.9090658,0.88705844,0.9029391,0.9048089
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,physiological_features,42,True,classification,0,3,0.8981094,0.0035420656,0.88724345,0.86601543,0.8945673,0.8981094
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,physiological_features,42,True,classification,0,2,0.9051332,0.014988363,0.8794613,0.8706268,0.9051332,0.8901448
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,physiological_features,42,True,classification,0,2,0.953704,0.018554986,0.9323254,0.935149,0.953704,0.9162574
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,physiological_features,42,True,classification,1,2,0.8812884,0.0062521696,0.8633213,0.87503624,0.8812884,0.86860734
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,physiological_features,42,True,classification,1,2,0.9261827,0.006118417,0.91223216,0.9140911,0.9261827,0.9200643
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,physiological_features,42,True,classification,1,2,0.9324002,0.0053800344,0.9062428,0.8994791,0.9324002,0.9270202
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,physiological_features,42,True,classification,2,3,0.9321727,0.0038992763,0.9015669,0.89712167,0.92827344,0.9321727
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,physiological_features,42,True,classification,2,2,0.93560517,0.019746065,0.9158591,0.90775406,0.93560517,0.91337067
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,physiological_features,42,True,classification,3,2,0.9007367,0.015624166,0.87212133,0.867002,0.9007367,0.8851125
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,physiological_features,42,True,classification,3,3,0.92080426,0.0046491027,0.91615516,0.8854722,0.9128806,0.92080426
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,physiological_features,42,True,classification,3,2,0.9318126,0.024705946,0.90710664,0.8933026,0.9318126,0.90348166
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,physiological_features,42,True,classification,0,1,0.92274594,0.0024377704,0.91159844,0.92274594,0.9203082,0.8906369
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,physiological_features,42,True,classification,0,2,0.920386,0.0059537888,0.9097643,0.9144322,0.920386,0.9026238
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,physiological_features,42,True,classification,0,3,0.9152767,0.0017758012,0.89911777,0.9135009,0.9091815,0.9152767
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,physiological_features,42,True,classification,1,1,0.9207755,0.0059768558,0.89874774,0.9207755,0.9147986,0.89035624
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,physiological_features,42,True,classification,1,1,0.9237151,0.010939419,0.9067868,0.9237151,0.9127757,0.89582133
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,physiological_features,42,True,classification,1,2,0.93202585,0.0009148121,0.91612744,0.93111104,0.93202585,0.9225485
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,physiological_features,42,True,classification,2,1,0.911976,0.0082781315,0.8894314,0.911976,0.90369785,0.88860863
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,physiological_features,42,True,classification,2,1,0.9261837,0.00065267086,0.91920775,0.9261837,0.925531,0.9127331
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,physiological_features,42,True,classification,2,1,0.92916864,0.02383542,0.9028827,0.92916864,0.9053332,0.89848584
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,physiological_features,42,True,classification,3,2,0.9415219,0.008253813,0.9060016,0.9038807,0.9415219,0.9332681
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,physiological_features,42,True,classification,3,2,0.92095464,0.010958374,0.90804154,0.89945203,0.92095464,0.9099963
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,physiological_features,42,True,classification,3,2,0.92716545,0.025503993,0.90032995,0.90166146,0.92716545,0.8970336
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,physiological_features,42,True,classification,0,1,0.9243789,0.011420786,0.9042523,0.9243789,0.9129581,0.88787115
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,physiological_features,42,True,classification,0,1,0.92855775,0.017849743,0.9094301,0.92855775,0.910708,0.8930681
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,physiological_features,42,True,classification,0,1,0.9205577,0.00729239,0.9106404,0.9205577,0.9132653,0.8757249
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,physiological_features,42,True,classification,1,2,0.92663044,0.002403438,0.906331,0.924227,0.92663044,0.89991164
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,physiological_features,42,True,classification,1,1,0.9326406,0.014555335,0.91744876,0.9326406,0.9180853,0.8990814
